article_id,source,path,author_ids,combined_text,text_for_tfidf
52,ajsrp,finalpdfs/8324-7487.pdf,"['AUTH_00047', 'AUTH_00046']",يتناول هذا البحث العلاقات الاقتصاديه بين المغرب الاقصا والسودان الغربي خلال القرن الثامن البجري (الرابع عشرالميلادي)ء وبهدف الا كشف الغموض حول العلاقات الاقتصاديه والتجاريه بين المنطقتين. مع التركيز علا نظام التجاره الصحراويه والدور الذي لعبه التجار في تعزيز الروابط التجاريهء وتوضيح ان الصحراء لم تكن عائقا امام التجاره. استخدم الباحث المنهج التاريخي لجمع وتحليل البيانات من المصادر المختلفه. من بين النتائج الرئيسيهء تبين ان العلاقات الاقتصاديه كانت متارجحه بين الجيده وغير الجيده. واهم السلع المتبادله كانت الملح والذهب والرقيق. يوصي البحث بتعزيز العلاقات الاقتصاديه وتطوير الطرق التجاريه والمدن التي تربط بين المنطقتينء وكذلك توفير الامن والمياه اللازمه للتجاره عبر الصحراء. ال العلاقات الاقتصاديه. المغرب الاقصا. السودان الغربي. التجاره الصحراويهء القرن الثامن المجري,تناول بحث علاق الاقتصاديه مغرب اقص سود قرن ثامن بجر (الرابع عشرالميلادي)ء هدف شف غموض علاق الاقتصاديه تجاريه المنطقتين. تركيز ظام تجاره صحراويه دور عب تجار عزيز روابط تجاريهء وضيح ان صحراء كن عائق مام تجاره. ستخدم باحث منهج تاريخ جمع حليل بيان مصادر مختلفه. نتائج رئيسيهء ان علاق الاقتصاديه انت متارجح جيده جيده. سلع متبادله انت ملح ذهب رقيق. وصي بحث تعزيز علاق الاقتصاديه طوير طرق تجاريه مدن ربط المنطقتينء وفير امن مياه لازمه تجاره عبر صحراء. ال علاق الاقتصاديه. مغرب اقصا. سود غربي. تجاره الصحراويهء قرن ثامن مجر
1194,ARPD,finalpdfs/246.pdf,['AUTH_00201'],"استعرضت الدراسه بشكل استشكالي. ازمه انظمه التعليم الراسمالي من وجهه نظر البيداغوجيا A adil وتثير التساؤل عن اشكاليات الايديولوجيا الراسماليه التي تواجه التعليم في المجتمعات الاستهلاكيه. وكيف تساهم البيداغوجيا النقديه في الخروج من تلك الاشكاليات. وتجادل الدراسه عن ان توسع الايديولوجيا الراسماليه اوجد مجموعه من الاشكاليات. تجلت في المظاهر الاتيه: تبعيه التعليم للاقتصادء وقصور مبادرات اصلاح التعليم. وتكريس الانظمه التعليميه لقهر الانسان. وتكريس الممارسات التعليميه لفقر الانسان. كما عرضت الدراسه مجموعه من المبادئ الفلسفيه والتربويه للبيداغوجيا النقديه يمكن ان يحد من تغول ونفوذ الايديلوجيا الراسماليه في التعليم. خلصت الدراسه الا ان الخروج من ازمه التعليم الراسمالي لا يكون من خلال الايديلوجيا الراسماليه وقيمها الليبراليه؛ بل يبدا من التحرر من مفارقاتها الاخلاقيه, وذلك باستحضار ثلاثه مبادئ اساسيه هي: ان التعليم لا يكون محايدا فهو اما ان يكون مع الانسان gf ضده؛ oly الفقر لا يكافح الا حين يشعر الانسان بثراء قدراته؛ ols القهر لا يرفع الا بالتسامح واستنبات مناهج تربويه انسانيه. (ال تعليم: ايديولوجيا تربويه الراسماليه. البيداغوجيا النقديه","استعرض دراسه شكل استشكالي. زم نظم تعليم راسمال جه ظر البيداغوجيا A adil ثير تساؤل اشكال الايديولوجيا الراسماليه واج تعليم مجتمع الاستهلاكيه. سا البيداغوجيا نقديه خروج الاشكاليات. جادل دراسه ان وسع الايديولوجيا الراسماليه وجد مجموع الاشكاليات. جلت مظاهر اتيه: بع تعليم اقتصادء قصور مبادر صلاح تعليم. كريس انظمه تعليميه قهر انسان. كريس ممارس تعليميه فقر انسان. عرض دراسه مجموع مبادئ فلسفيه تربويه للبيداغوجيا نقديه مك ان حد غول فوذ الايديلوجيا الراسماليه تعليم. خلص دراسه ان خروج زم تعليم راسمال كو الايديلوجيا الراسماليه قيم الليبراليه؛ بد تحرر مفارق الاخلاقيه, استحضار ثلاث مبادئ ساس هي: ان تعليم كو محايد ان كو انس gf ضده؛ oly فقر كافح شعر انس ثراء قدراته؛ ols قهر رفع تسامح استنب مناهج ربو انسانيه. (ال تعليم: ايديولوجيا ربو الراسماليه. البيداغوجيا نقديه"
532,ARPD,finalpdfs/127.pdf,['AUTH_00088'],"هدفت الدراسه الا الكشف عن العلاقه بين ابعاد ازمه البحث العلمي وتحديات انتاجه في الجامعات اليمنيه. من خلال معرفه درجات توافر ابعاد الازمه, والتحديات. وما اذا وجدت فروق داله احصائيا بين متوسطات الاستجابات تعزا لمتغيرات الدراسه. تكونت عينه الدراسه من (156) عضو هيئه تدريس من جامعتي عدن وحضرموت. وتم اعداد استبانتين, الاولا لابعاد ازمه البحث العلميء والثانيه لتحديات الانتاج العلمي. واظهرت النتائج ان درجات توافر ابعاد الازمه والتحديات Alle مع وجود فروق في جميع الابعاد والدرجه الكليه تبعا لمتغير الجامعه لصالح جامعه عدن في الاداتين. وتبعا لمتغير الكليه تبين وجود فروق في البعدين: الثقافي. والاقتصاديء والدرجه الكليه للاداه الاولا وفي بعدي: الموارد الماليه والماديه. والاداء البحثي للاداه الثانيه لصالح الكليات التطبيقيه في الاداتين. وتبعا لمتغير اللقب العلمي اتضح وجود فروق في البعدين: الاقتصادي لصالح رتبه استاذ a bie والاجتماعي لصالح رتبه استاذ مشارك واستاذ مساعد للاداه الاولا وفي بعدي: الموارد الماليه والماديهء والاداء البحثي, والدرجه الكليه للاداه الثانيه لصالح رتبه استاذ مشارك. واظهرت النتائج علاقه ارتباطيه بين ابعاد ازمه البحث العلمي وتحديات انتاجه. (ال ازمه البحث العلميء البعد الثقافي البعد الاقتصادي","هدف دراسه كشف علاقه بعاد زم بحث علم تحد نتاج جامع يمنيه. معرف درج وافر بعاد ازمه, تحديات. جد روق دال حصائي متوسط استجاب عز متغير دراسه. كونت دراسه (156) عض هيئ دريس جامع عد حضرموت. تم عداد استبانتين, اول ابعاد زم بحث علميء ثانيه تحد انتاج علمي. اظهر نتائج ان درج وافر بعاد ازمه تحد Alle جود روق ابعاد درجه كليه بع متغير جامعه صالح جامع عد اداتين. بع متغير كليه جود روق بعدين: ثقافي. والاقتصاديء درجه كليه اداه اول عدي: موارد ماليه ماديه. اداء بحث اداه ثانيه صالح تطبيقيه اداتين. بع متغير لقب علم تضح جود روق بعدين: اقتصاد صالح رتب استاذ a bie اجتماع صالح رتب استاذ مشار استاذ مساعد اداه اول عدي: موارد ماليه ماديهء اداء بحثي, درجه كليه اداه ثانيه صالح رتب استاذ مشارك. اظهر نتائج علاق رتباط بعاد زم بحث علم تحد انتاجه. (ال زم بحث علميء ثقاف اقتصاد"
529,ARPD,finalpdfs/124.pdf,['AUTH_00216'],هدفت الدراسه الحاليه التعرف الا درجه تطبيق معايير المجلس الوطني الامريكي لاعتماد مؤسسات اعداد المعلمين (NCATE) في كليه التربيه بجامعه الطائف. ولتحقيق الهدف طبقت استبانه مكونه من (48) فقره طورتها الباحثه باستخدام وصف معايير Gull (NCATE) التاليه: البرامج ال Gabi كليه التربيه. معاييرء NCATE جامعه الطائف,هدف دراسه حاليه تعرف درج طبيق معايير مجلس وطن امريك اعتماد مؤسس عداد معلم (NCATE) تربيه جامع طائف. حقيق هدف طبق ستبان مكو (48) قر طور باحثه استخدام صف معايير Gull (NCATE) تاليه: برامج ال Gabi تربيه. معاييرء NCATE جامع طائف
818,ARPD,finalpdfs/161.pdf,"['AUTH_00048', 'AUTH_00018']","ن والباحثين النفسيينء ولا تقتصر اسباب هذا الاضطراب المحير علا سبب منفردء Gls اسبابه متعددهء ولا يزال هذا الاضطراب مثيرا للجدل من حيث تشخيصه. واسبابه. واساليب علاجه؛ فهو اضطراب غير قابل للتنبق به. وقد اشارت نتائج الدراسات الا العديد من المشكلات والتحديات الناجمه عن اصابه الطفل بهذا الاضطرابء وانعكاسات هذه المشكلات والتحديات التي تواجه الاسره؛ مما يؤثر في التماسك الاسري والقدره علا تلبيه احتياجات ورعايه الطفل. وحسب ما ورد في الدليل الاحصائي والتشخيصي للاضطرابات العقليه/ الطبعه الخامسه ( Diagnostic and Statistical Manual of Mental (Disorders 5 Edition يعد اضطراب طيف التوحد مجموعه من الاضطرابات العصبيه التي تتصف بالعجز والقصور النوعي الواضح والمستمرء ويظهر في مجالين نمائيين هما: مجال التفاعل الاجتماعي والتواصل اللفظي وغير اللفظي. ومجال السلوكات النمطيه والاهتمام المحدد ( American .(Psychiatric Association, 2013) كما يظهر هؤلاء الاطفال محدوديه وضعفا في الجانب الاجتماعي والتواصليء وتباينا في النمو المعرفي, اضافه الا انماط مختلفه من السلوكات اللاتكيفيه تحد من قيامهم بالانشطه اليوميه. والتحكم بسلوكاتهم؛ مما يسهم في مواجهه الاسره للعديد من المشكلات والضغوطات ع5 Hasting Johnson,2001; Davis .(Carter, 2008 وقد اشار العديد من الدراسات الا ان امهات الاطفال ذوي اضطراب طيف التوحد يواجهن مستويات مرتفعه من الضغوطات مقارنه مع امهات الاطفال العاديين (2005 (Baker- Eriezen et al., الضغوط النفسيه. اضطراب طيف coe gill الكفاءه الذاتيه","باحث نفسيينء قتصر سباب اضطراب محير سبب منفردء Gls سباب متعددهء زال اضطراب مثير جدل تشخيصه. اسبابه. ساليب علاجه؛ ضطراب قابل تنبق ه. اشار تائج دراس عديد مشكل تحد ناجمه صاب طفل اضطرابء انعكاس مشكل تحد واج اسره؛ ؤثر تماسك اسر قدره لب احتياج رعا طفل. رد دليل احصائ تشخيص اضطراب عقليه/ طبعه خامسه ( Diagnostic and Statistical Manual of Mental (Disorders 5 Edition عد ضطراب طيف توحد مجموع اضطراب عصبيه تصف عجز قصور نوع واضح مستمرء ظهر مجال نمائي هما: مجال تفاعل اجتماع تواصل لفظ لفظي. مجال سلوك نمطيه اهتمام محدد ( American .(Psychiatric Association, 2013) ظهر اطفال محدود ضعف جانب اجتماع تواصليء با نمو معرفي, ضاف نماط مختلف سلوك اللاتكيفيه حد قيام انشطه يوميه. تحكم بسلوكاتهم؛ سهم مواجه اسره عديد مشكل ضغوط ع5 Hasting Johnson,2001; Davis .(Carter, 2008 شار عديد دراس ان امه اطفال ضطراب طيف توحد واج مستو مرتفع ضغوط مقار امه اطفال عادي (2005 (Baker- Eriezen et al., ضغوط نفسيه. ضطراب طيف coe gill كفاءه ذاتيه"
1230,ARPD,finalpdfs/27.pdf,['AUTH_00130'],هدفت الدراسه بصفه رئيسه للوقوف علا اهم المعوقات التي تحول دون قيام كليات التربيه بمصر بدورها في تنميه ثقافه التعلم مدا الحياه لدا طلابهاء مستخدمه في سبيل تحقيق ذلك المنيج الوصفيء ومستعينه باداه استبانه موجبه لعينه ممثله من طلاب كليات التربيه بمصرء قوامها )2511( طالبا وطالبه. وقد اسفرت الدراسه الميدانيه لمعوقات تنميه ثقافه التعلم مدا الحياه لدا طلاب كليات التربيه بمصر عن مجموعه من النتائج . لعل اهمها: ان درجه التوافر لاجمالي المعوقات التي تحول دون قيام كليات التربيه بدورها في تنميه ثقافه التعلم مدا الحياه جاءت في مستوا متوفره . وذلك من وجهه نظر عينه الدراسه. بمتوسط حسابي (2.35). كما الذكور. وقد اظهرت النتائج Gayl عدم وجود فروق ذات دلاله احصائيه عند مستوا دلاله )0.05( في استجابات افراد العينه حول معوقات تنميه ثقافه التعلم مدا الحياه لدا طلاب كليات التربيه ال ثقافه التعلم مدا الحياه. المعوقات. طلاب كليات التربيه,هدف دراسه صف رئيس وقوف معوق قيام تربيه مصر دور نم ثقاف تعلم مد حياه دا طلابهاء مستخدم سبيل حقيق منيج وصفيء مستعين ادا ستبان موجب ممثل طلاب تربيه مصرء قوام )2511( طالب طالبه. اسفر دراسه ميدانيه معوق نم ثقاف تعلم مد حياه دا طلاب تربيه مصر مجموع نتائج . اهمها: ان درج توافر اجمال معوق قيام تربيه دور نم ثقاف تعلم مد حياه جاء مستو متوفر . جه ظر دراسه. متوسط حساب (2.35). ذكور. اظهر نتائج Gayl عدم جود روق دلال حصائ مستو دلال )0.05( استجاب فراد معوق نم ثقاف تعلم مد حياه دا طلاب تربيه ال ثقاف تعلم مد حياه. معوقات. طلاب تربيه
1238,ARPD,finalpdfs/287.pdf,['AUTH_00099'],هدفت الدراسه الحاليه الا الكشف عن فاعليه برنامج ارشادي قائم علا السيكودراما في خفض السلوك الفوضوي وتنميه المهارات الاجتماعيه لدا طلبه صعوبات التعلم في لواء بني عبيد. تكونت عينه الدراسه من )24( طالبا من ذوي صعوبات التعلم الذكورء وزعوا بالتساوي الا مجموعتين: مجموعه تجريبيه ضمت )12( طالباء ومجموعه ضابطه ضمت (12) طالبا. وللتاكد من تحقيق الاهداف بني مقياسان: مقياس للسلوك الفوضويء ومقياس للمهارات الاجتماعيه وبرنامج ارشادي قائم علا السيكودراما. ولمعالجه بيانات الدراسه استخدمت المتوسطات الحسابيه. والانحرافات المعياريه. وتحليل التباين المشترك المتعدد .(MANCOVA) وتحليل التباين المشترك (ANCOVA) واظهرت النتائج وجود فروق داله احصائيا عند المستوا (0.05 ) بين المجموعتينء ولصالح المجموعه التجريبيه في خفض السلوك الفوضويء وتنميه المهارات الاجتماعيه علا الدرجه الكليه gles الابعاد الفرعيه. وانتهت الدراسه بالتوصيات. (ال السيكودراماء السلوك الفوضوي. المهارات الاجتماعيه,هدف دراسه حاليه كشف رنامج رشاد قائم السيكودراما خفض سلوك فوضو نم مهار الاجتماعيه دا طلب صعوب تعلم واء ني عبيد. كونت دراسه )24( طالب صعوب تعلم ذكورء زع تساو مجموعتين: مجموع جريب ضم )12( طالباء مجموع ضابط ضم (12) طالبا. تاكد حقيق اهداف ني مقياسان: مقياس سلوك فوضويء مقياس مهار الاجتماعيه رنامج رشاد قائم السيكودراما. معالج يان دراسه استخدم متوسط حسابيه. انحراف المعياريه. حليل تبا مشترك متعدد .(MANCOVA) حليل تبا مشترك (ANCOVA) اظهر نتائج جود روق دال حصائي مستو (0.05 ) المجموعتينء صالح مجموعه تجريبيه خفض سلوك فوضويء نم مهار الاجتماعيه درجه كليه gles ابعاد فرعيه. انته دراسه توصيات. (ال السيكودراماء سلوك فوضوي. مهار الاجتماعيه
1157,ARPD,finalpdfs/211.pdf,['AUTH_00017'],هدفت الدراسه الحاليه الا فحص فاعليه برنامج علاجي يستند الا العلاج qs toy وبرنامج علاجي اخر يستند الا نموذج ساتير في معالجه اضطراب الوسواس القهري لدا عينه من اللاجئات المراهقات السوريات. تكون مجتمع الدراسه من (158) طالبه من طالبات الصفوف: السابع والثامن والتاسع والعاشر في احدا مدارس محافظه اربد . ولتحقيق اهداف deol pall استخدم الباحثان نسخه معدله من قائمه مودسلي للوساوس و الافعال القهريه sling علا درجات افراد مجتمع الدراسه علا مقياس الوسواس القهريء اختيرت عينه الدراسه التي تكونت من )35( Aull تم توزيعهن عشوائيا الا ثلاث مجموعات: مجموعتين تجريبيتين ومجموعه ضابطه. وتالفت كل من المجموعتين التجريبيتين من (12) Alb بينما تكونت المجموعه الضابطه من )11( طالبه. تلقت المجموعه التجريبيه الاولا برنامج العلاج الادلري. وتلقت المجموعه التجريبيه الثانيه برنامج علاجي يستند الا نموذج ساتير. اما المجموعه الضابطه فلم تتلق اي برنامج علاجي. بينت النتائج ان البرنامج العلاجي الادلري قد اظهر فاعليه اكبر في تخفيض الوسواس القهري من نموذج ساتير والضابطه في القياس البعديء. بينما OLS نموذج ساتير اكثر فاعليه في تخفيض الوسواس القهري من الضابطه في المقياس (ال الوسواس القهريء نموذج ساتيرء العلاج الادلريء المراهقات,هدف دراسه حاليه حص رنامج علاج ستند علاج qs toy رنامج علاج خر ستند نموذج ساتير معالج ضطراب وسواس قهر دا لاجئ مراهق سوريات. كو مجتمع دراسه (158) طالب طالب صفوف: سابع ثامن تاسع عاشر حد مدارس محافظ ربد . حقيق هداف deol pall ستخدم باحث سخ معدل قائم مودسل وساوس افعال قهريه sling درج فراد مجتمع دراسه مقياس وسواس قهريء اختير دراسه كونت )35( Aull تم وزيع عشوائي ثلاث مجموعات: مجموع تجريب مجموع ضابطه. تالف مجموع تجريب (12) Alb ينما كونت مجموعه ضابطه )11( طالبه. تلق مجموعه تجريبيه اول رنامج علاج ادلري. تلق مجموعه تجريبيه ثانيه رنامج علاج ستند نموذج ساتير. مجموعه ضابطه تلق اي رنامج علاجي. ينت نتائج ان برنامج علاج ادلر ظهر كبر خفيض وسواس قهر نموذج ساتير ضابطه قياس بعديء. ينما OLS نموذج ساتير كثر خفيض وسواس قهر ضابطه مقياس (ال وسواس قهريء نموذج ساتيرء علاج ادلريء مراهق
1113,ARPD,finalpdfs/171.pdf,"['AUTH_00011', 'AUTH_00037']","هدفت الدراسه الحاليه الا بناء مقياس التنمر الاخوي لدا عينه من cual poll والتحقق من بنيته العامليه عن طريق التحليل العاملي التوكيدي. وكذا دراسه فروق مستوا التنمر الاخوي لدا المراهقين تبعا لمتغير الجنس ومتغير العمر. تم اجراء الدراسه علا عينه متكونه من (221) تلميذا وتلميذه علا مستوا ولايتي الشلف وورقله بالجزائر. ولتحقيق اهداف الدراسه, تم بناء مقياس التنمر الاخوي المكون من 26 BH ويقيس صورتين للتنمر هما : التنمر الممارس علا الاخوه (الضحيه). والتعرض للتنمر من الاخوه (المتنمر). ويقيس ثلاثه ابعاد فرعيه لكل صوره هي : التنمر الجسدي والعاطفي, واللفظي + تم عرض المقياس علا مجموعه من الخبراء في علم النفسء Lasers اجري التحليل العاملي التوكيدي للمقياس علا عينه الدراسه. وقد اظهرت النتائج وجود ارتباط دال Glas) بين الفقرات والمقياس ككل من خلال الاتساق الداخلي. ودلالات SLE مقبوله. كما دلت مؤشرات المطابقه بعد اجراء التحليل العاملي التوكيدي علا تمتع النموذج بمطابقه اجماليه جيده. كما تم التوصل الا وجود فروق في مستوا التنمر الاخوي (الضحيه) لصالح الاناث. وعدم وجود Gord بين الذكور والاناث في التنمر الاخوي لصوره الاخ المتنمر. كما Gin نتائج الدراسه وجود فروق في مستوا التنمر تبعا لمتغير العمر. وبعد استخدام اختبار شيفيه للمقارنات البعديه. تم التوصل الا وجود فروق بين مجموعتين هما: المراهقه الاولا والمراهقه (ال مقياس التنمر الاخوي","هدف دراسه حاليه ناء مقياس تنمر اخو دا cual poll تحقق ني عامليه طريق تحليل عامل توكيدي. دراس روق مستو تنمر اخو دا مراهق بع متغير جنس متغير عمر. تم جراء دراسه متكو (221) تلميذ تلميذ مستو اي شلف ورقل جزائر. حقيق هداف دراسه, تم ناء مقياس تنمر اخو مك 26 BH قيس صور تنمر : تنمر ممارس اخوه (الضحيه). تعرض تنمر اخوه (المتنمر). قيس ثلاث بعاد رع صور : تنمر جسد عاطفي, لفظ + تم عرض مقياس مجموع خبراء علم نفسء Lasers جر تحليل عامل توكيد مقياس دراسه. اظهر نتائج جود رتباط دال Glas) فقر مقياس اتساق داخلي. دلال SLE مقبوله. دل مؤشر مطابقه جراء تحليل عامل توكيد متع نموذج مطابق جمال جيده. تم توصل جود روق مستو تنمر اخو (الضحيه) صالح اناث. عدم جود Gord ذكور اناث تنمر اخو صور اخ متنمر. Gin تائج دراسه جود روق مستو تنمر بع متغير عمر. استخدام ختبار شيف مقارن بعديه. تم توصل جود روق مجموع هما: مراهقه اول مراهقه (ال مقياس تنمر اخو"
102,ajsrp,finalpdfs/5692-5424.pdf,['AUTH_00131'],"من خلال التتبع التاريخي لموقف اليمين الاسرائيلي حول موضوع حل الدولتين يتبين لنا انه تبنا الرؤيه الاستيطانيه لحزب العمل. وتجسد ذلك في اعتماد خطه العمود المزدوج التي خطط لباء وبحثت في حكومه العملء والتي اشرف علا تنفيذها شارون. والقائمه علا فكره Gol ما بين رؤيتي ديان والون الاستيطانيه. وقد رفض اليمين مبدا قيام دوله فلسطينيه وفق نموذج حل الدولتين. ويلاحظ من خلال القراءه الاوليه للوضع الحالي ان الاحزاب اليمينيه واليمينيه المتطرفه تتمتع بحضور واسع واسامي في المشهد السياسي الاسرائيلي. واما ما يتعلق بالعلاقات مع الفلسطينيين وحل الدولتين. فليس لدا حكومه بينيت لابيد (Bennett Lapid) الكثير لتقدمه, حيث لم يعد حل الدولتين ضمن خطط المجتمع الاسرائيلي ولا الحكومه. وفي ظل Le مشروع اسرائيلي متكامل للحل السيامي مع الفلسطينيين. ورفض حل الدولتين. وحل الدوله الواحده علا التوالي فان الخطوات الاسرائيليه المستقبليه تتجه نحو تطبيق خليط من حل الدوله الواحده وحل الدولتين. وهذا الخليط الذي يتشكل لن ينتج عنه بالتاكيد حل الدولتين. ولا حل الدوله الواحده الديمقراطيه. بل سيفتح الباب لمزيج مختلط من هذين الحلين علا شكل حاله 111: 2د (1) Available at: https://www.ajsrp.com المجله العربيه للعلوم ونشر الابحاث المجلد الثامن العدد الثالث سبتمبر 2022 م ey) اي مناطق فلسطينيه منعزله وممزقه وفاقده للسياده والسيطره علا الارض والسكان وتخضع للسياده الاسرائيليه الكامله. A390 هذه الحاله. فان اسرائيل تريد الاستفاده من محاسن الحل المختلط والتخلص من سيئات حل الدولتين. ال فلسطين - حل الدولتين - الاحزاب الاسرائيليه - اليمين الاسرائيلي","تتبع تاريخ موقف يم اسرائيل موضوع حل دول تبي نه رؤيه الاستيطانيه حزب عمل. جسد عتماد خط عمود مزدوج خطط باء حثت حكوم عملء شرف نفيذ شارون. قائمه ره Gol رؤ دي ون الاستيطانيه. رفض يم مبد قيام دول سطين فق نموذج حل دولتين. لاحظ قراءه اوليه وضع حال ان احزاب يمينيه يمينيه متطرفه تمتع حضور سع سام مشهد سياس الاسرائيلي. تعلق علاق فلسطيني حل دولتين. دا حكوم ينيت ابيد (Bennett Lapid) كثير تقدمه, عد حل دول خطط مجتمع اسرائيل حكومه. Le مشروع اسرائيل متكامل حل سيام الفلسطينيين. رفض حل دولتين. حل دوله واحده توال ان خطو الاسرائيليه المستقبليه تج طبيق خليط حل دوله واحده حل دولتين. خليط تشكل نتج تاكيد حل دولتين. حل دوله واحده الديمقراطيه. فتح باب مزيج مختلط حل شكل حال 111: 2د (1) Available at: https://www.ajsrp.com مجله عربيه علوم شر ابحاث مجلد ثامن عدد ثالث سبتمبر 2022 ey) اي مناطق سطين منعزل ممزق فاقد سياده سيطره ارض سك خضع سياده الاسرائيليه كامله. A390 حاله. ان اسرائيل ريد استفاده محاسن حل مختلط تخلص ئات حل دولتين. ال سط - حل دول - احزاب الاسرائيليه - يم اسرائيل"
110,ajsrp,finalpdfs/5367-5110.pdf,"['AUTH_00140', 'AUTH_00141']",هدفت هذه الدراسه الا اختيار انسب مواقع السدود في حوض وادي نعمان باستخدام تقنيه نظم المعلومات الجغرافيه وعمليه التحليل الهرمي. بدات الباحثه ببناء قاعده بيانات جغرافيه لمنطقه الدراسه. ثم تحديد المعايير الخاصه باختيار انسب المواقع لاقامه السدود والتي تمثلت في مجموعه من المعايير الطبيعيه والبشريه ذات التاثير المباشر في has موقع السد وذلك بالاعتماد علا اراء الخبراء في التخصص والمعايير المشتقه من حوض وادي نعمانء. انسب مواقع السدودء نظم المعلومات الجغرافيه. التحليل rd,هدف دراسه ختيار نسب مواقع سدود حوض دي استخدام قن ظم معلوم جغرافيه عمل تحليل هرمي. دات باحثه بناء قاعد يان جغراف منطق دراسه. حديد معايير خاصه اختيار نسب مواقع اقام سدود تمثل مجموع معايير طبيعيه بشريه تاثير مباشر has موقع سد اعتماد راء خبراء تخصص معايير مشتقه حوض دي نعمانء. نسب مواقع سدودء ظم معلوم الجغرافيه. تحليل rd
889,ARPD,finalpdfs/227.pdf,['AUTH_00146'],"هدفت الدراسه الحاليه التعرف الا العلاقه الارتباطيه بين استراتيجيات اداره الصراع وكفاءه الاتصال لدا المعلمين. ومعرفه درجه استخدام المعلمين لاستراتيجيات اداره gl yall ومستوا كفاءه الاتصال لديهم. كما هدفت الدراسه الا معرفه ما اذا كانت هناك فروق داله احصائيا في استراتيجيات اداره الصراع تعزا لمتغير الجنسء والمؤهل العلميء وسنوات الخبره. ولتحقيق اهداف الدراسه, استخدم مقياس استراتيجيات اداره الصراعء ومقياس كفاءه الاتصال. تكونت عينه الدراسه من(488) معلما ومعلمه من ales مديريه تربيه وتعليم محافظه المفرق. وقد اظهرت نتائج الدراسه ان اكثر استراتيجيه اداره صراع مستخدمه هي استراتجيه التكامل. تليها استراتجيه التجنب. فاستراتيجيه التسويه. واستراتيجيه الاجبارء وفي المرتبه الاخيره استراتيجيه السيطره. وان مستوا كفاءه الاتصال لدا افراد العينه كان متوسطا . كما اظهرت النتائج وجود فروق داله احصائيا في استخدام استراتيجيه التكاملء واستراتيجيه ind واستراتيجيه التسويه تعزا لمتغير الجنس. ولصالح المعلمين الذكور. ووجود فروق داله احصائيا في استخدام استراتيجيه التكامل؛ واستراتيجيه التجنب تعزا لمتغير المؤهل العلمي ولصالح المعلمين الحاصلين علا درجه البكالوريوس. ووجود فروق في استخدام استراتيجيه التجنب تعزا لمتغير سنوات الخبره ولصالح المعلمين الذين تزيد خبرتهم علا عشر سنوات. كما اظهرت النتائج وجود علاقه ارتباطيه موجبه وداله احصائيا بين (استراتيجيه التكامل, واستراتيجيه التجنب. واستراتيجيه التسويه), وكفاءه الاتصال. ووجود علاقه ارتباطيه سالبه وداله احصائيا بين (استراتيجيه الاجبار. واستراتيجيه السيطره)؛ وكفاءه الاتصال. (ال استراتيجيات اداره الصراع: كفاءه","هدف دراسه حاليه تعرف علاقه الارتباطيه استراتيجيات دار صراع فاء اتصال دا معلمين. معرف درج استخدام معلم لاستراتيجيات دار gl yall مستو فاء اتصال ديهم. هدف دراسه معرف انت روق دال حصائي استراتيجيات دار صراع عز متغير جنسء مؤهل علميء وات خبره. حقيق هداف دراسه, ستخدم مقياس استراتيجيات دار صراعء مقياس فاء اتصال. كونت دراسه من(488) معلم معلم ales مدير عليم محافظ مفرق. اظهر تائج دراسه ان كثر استراتيجيه دار صراع مستخدم استراتج تكامل. استراتج تجنب. فاستراتيجيه تسويه. واستراتيجيه اجبارء مرتبه اخيره استراتيجيه سيطره. ان مستو فاء اتصال دا فراد متوسط . اظهر نتائج جود روق دال حصائي استخدام استراتيجيه تكاملء واستراتيجيه ind واستراتيجيه تسويه عز متغير جنس. صالح معلم ذكور. وجود روق دال حصائي استخدام استراتيجيه تكامل؛ واستراتيجيه تجنب عز متغير مؤهل علم صالح معلم حاصل درج البكالوريوس. وجود روق استخدام استراتيجيه تجنب عز متغير وات خبره صالح معلم زيد خبر عشر سنوات. اظهر نتائج جود علاق رتباط موجب دال حصائي (استراتيجيه تكامل, واستراتيجيه تجنب. واستراتيجيه تسويه), فاء اتصال. وجود علاق رتباط سالب دال حصائي (استراتيجيه اجبار. واستراتيجيه سيطره)؛ فاء اتصال. (ال استراتيجيات دار صراع: فاء"
